date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-08-17,NY,425916,6699171,,534,89995,133,,64,,74207,A,2020-08-16 23:59:00,a61b094ea52f6575528f75a16d384290dafc3702,2020-08-16T23:59:00Z,25256,89995,7125087,7125087,7125087,36,6,0,56483,408,56891,36,US-NY,2020-09-26 00:07:40,US
2020-08-17,OH,109062,1739954,,933,12319,316,2786,175,,87764,A+,2020-08-17 14:00:00,6766dd68c49961e43a1833be580df539df85d36c,2020-08-17T14:00:00Z,3832,12319,1849016,1849016,1849016,39,6,83,18596,775,19371,39,US-OH,2020-09-26 00:07:40,US
2020-08-17,OK,48711,706619,,506,4021,236,,,,40531,A+,2020-08-17 00:00:00,d83f3e08727d44517562d448f9f32c71320833f2,2020-08-17T00:00:00Z,665,4021,755330,755330,755330,40,4,8,0,369,369,40,US-OK,2020-09-26 00:07:40,US
2020-08-17,OR,23451,467766,,206,1913,47,,19,,4419,A+,2020-08-17 03:01:00,ac95f7f05a9ed3c77ace512080c809ced3f60d4b,2020-08-17T03:01:00Z,388,1913,491217,491217,491217,41,0,50,2231,189,2420,41,US-OR,2020-09-26 00:07:40,US
2020-08-17,PA,124844,1342475,,560,,,,95,,98626,A+,2020-08-17 00:00:00,010fd18e127552e89ec0f0234fad775607d7de8e,2020-08-17T00:00:00Z,7468,,1467319,1467319,1467319,42,0,0,10072,384,10456,95,US-UM,2020-09-26 00:07:40,US
2020-08-17,PA,124844,1342475,,560,,,,95,,98626,A+,2020-08-17 00:00:00,010fd18e127552e89ec0f0234fad775607d7de8e,2020-08-17T00:00:00Z,7468,,1467319,1467319,1467319,42,0,0,10072,384,10456,42,US-PA,2020-09-26 00:07:40,US
2020-08-17,PR,26760,305972,,400,,55,,44,,,B,2020-08-17 00:00:00,b0b990eccf513f386632102872fa035ed3491123,2020-08-17T00:00:00Z,335,,332732,332732,332732,72,0,0,0,754,754,72,US-PR,2020-09-26 00:07:40,US
2020-08-17,RI,20572,213250,,80,2380,11,,3,,1982,A+,2020-08-17 12:00:00,1425eae20f8c3bf389882f0a2925687a9465b244,2020-08-17T12:00:00Z,1023,2380,233822,431005,233822,44,1,0,686,58,2028,44,US-RI,2020-09-26 00:07:40,US
2020-08-17,SC,106953,766594,,1101,6852,282,,175,,42730,A+,2020-08-16 23:59:00,f3c0f9336bfc5cd223fac835bdb123eedc313697,2020-08-16T23:59:00Z,2288,6852,873547,873547,873547,45,19,0,5490,456,5946,45,US-SC,2020-09-26 00:07:40,US
2020-08-17,SD,10360,118933,,60,921,,,,,9013,A,2020-08-16 14:00:00,71b8a662e1a30e3142627bbd612f9cd3a70a6e72,2020-08-16T14:00:00Z,153,921,129293,129293,129293,46,0,5,433,86,519,46,US-SD,2020-09-26 00:07:40,US
2020-08-17,TN,134744,1736364,,1139,5881,374,,173,,94812,A+,2020-08-17 15:00:00,7dc198f2b9f3a6c57f09c921d37fc780d1ded753,2020-08-17T15:00:00Z,1387,5881,1871108,1871108,1871108,47,21,34,12732,1036,13768,47,US-TN,2020-09-26 00:07:40,US
2020-08-17,TX,542950,3933217,,6200,,2240,,,,405817,A,2020-08-17 16:55:00,11bc01cfa95559e83eaa288c86435ef5a0ed3536,2020-08-17T16:55:00Z,10034,,4476167,4476167,4476167,48,51,0,29758,7368,37126,48,US-TX,2020-09-26 00:07:40,US
2020-08-17,UT,46894,554901,,156,2782,64,708,,286,38132,A+,2020-08-17 10:24:00,5795ea890fb2d61de3aa7dc9ee8953ebbed97614,2020-08-17T10:24:00Z,364,2782,601795,601795,601795,49,1,11,3026,242,3268,49,US-UT,2020-09-26 00:07:40,US
2020-08-17,VA,107421,1266021,316,1173,15000,281,,158,,13827,A+,2020-08-16 17:00:00,59df59cd35b80288f851cef740b41c6a86f506f9,2020-08-16T17:00:00Z,2385,15000,1373758,1369037,1373442,51,4,33,18860,734,19577,51,US-VA,2020-09-26 00:07:40,US
2020-08-17,VI,760,11658,11,,,,,,,525,C,2020-08-17 07:14:00,baa2458078570b88f6180b1c65da1bdaacecced1,2020-08-17T07:14:00Z,9,,12429,12418,12418,78,0,0,228,19,247,78,US-VI,2020-09-26 00:07:40,US
2020-08-17,VT,1527,111696,,18,,,,,,1343,B,2020-08-17 00:00:00,e11b5aa58e4b52314e27f4e5386365e63e7e8ba2,2020-08-17T00:00:00Z,58,,113223,113223,113223,50,0,0,1876,12,1888,50,US-VT,2020-09-26 00:07:40,US
2020-08-17,WA,69369,1244746,,391,6255,,,43,,,B,2020-08-16 02:59:00,c91769c9a4fdebc506d37b35297897a6390b8ca9,2020-08-16T02:59:00Z,1781,6255,1314115,1314115,1314115,53,15,25,15547,640,16187,53,US-WA,2020-09-26 00:07:40,US
2020-08-17,WI,70715,1066040,172,365,5327,124,961,,,56602,A+,2020-08-17 00:00:00,ae2f181f9e9f5a049821b656d62f346428b2757f,2020-08-17T00:00:00Z,1046,5327,1136927,1136755,1136755,55,0,23,5507,469,5976,79,US-UM,2020-09-26 00:07:40,US
2020-08-17,WI,70715,1066040,172,365,5327,124,961,,,56602,A+,2020-08-17 00:00:00,ae2f181f9e9f5a049821b656d62f346428b2757f,2020-08-17T00:00:00Z,1046,5327,1136927,1136755,1136755,55,0,23,5507,469,5976,55,US-WI,2020-09-26 00:07:40,US
2020-08-17,WV,8632,352207,,134,,50,,19,,6531,B,2020-08-17 10:00:00,d7c7b1830ad0101991e87fb3320d377d61a3f643,2020-08-17T10:00:00Z,160,,360839,360839,360839,54,0,0,5432,68,5500,54,US-WV,2020-09-26 00:07:40,US
2020-08-17,WY,3331,57567,,13,195,,,,,2699,B,2020-08-17 16:57:00,91495e13add9a2d613cff6046f0b2a13cb624999,2020-08-17T16:57:00Z,33,195,60898,60898,60898,56,3,4,758,45,803,56,US-WY,2020-09-26 00:07:40,US
2020-08-16,AK,5060,296455,,42,,,,3,,1418,A,2020-08-16 00:00:00,d228961afa736b31e82ccb2f70637f6938ff217e,2020-08-16T00:00:00Z,28,,301515,301515,301515,2,0,0,4732,106,4838,2,US-AK,2020-09-26 00:07:40,US
2020-08-16,AL,108433,737991,,1289,12607,,1316,,720,41523,B,2020-08-16 11:00:00,9201b6b61f256d5230b1217ebc723a756e7a3ac8,2020-08-16T11:00:00Z,1898,12607,846424,842070,846424,1,2,0,8554,853,9276,1,US-AL,2020-09-26 00:07:40,US
2020-08-16,AR,52665,569385,,478,3570,,,120,460,45572,A,2020-08-16 16:31:00,a9b16884cc340e4e01cd6490d9be04da1363f7c5,2020-08-16T16:31:00Z,599,3570,622050,622050,622050,5,-1,8,33117,673,33390,5,US-AR,2020-09-26 00:07:40,US
2020-08-16,AS,0,1514,,,,,,,,,C,2020-08-15 00:00:00,b2f3a955ecb58143d87cd4ccda3518f56268799a,2020-08-15T00:00:00Z,0,,1514,1514,1514,60,0,0,0,0,0,60,US-AS,2020-09-26 00:07:40,US
2020-08-16,AZ,193537,898437,,1208,20755,417,,267,,27582,A+,2020-08-16 00:00:00,0ddc8b4f2f3f817918da2901f20265fc65052b0f,2020-08-16T00:00:00Z,4506,20755,1091974,1090499,1091974,4,14,-40,13900,883,14751,4,US-AZ,2020-09-26 00:07:40,US
2020-08-16,CA,621562,9176573,,6309,,1820,,,,,B,2020-08-16 00:00:00,68082a4d3a8c46f6314faefe55d87ffef8d36ada,2020-08-16T00:00:00Z,11224,,9798135,9798135,9798135,6,77,0,109151,7873,117024,6,US-CA,2020-09-26 00:07:40,US
2020-08-16,CO,52838,573467,,236,6727,,,,,5660,A,2020-08-15 01:59:00,63767717fbd8c2ac9530c72449abee54a0eed714,2020-08-15T01:59:00Z,1768,6727,626305,859734,626305,8,0,9,5680,300,10939,8,US-CO,2020-09-26 00:07:40,US
2020-08-16,CT,50897,886793,,56,11015,,,,,8809,B,2020-08-14 16:00:00,2c111324f880b1102584ebd288ffb56db1c31fa8,2020-08-14T16:00:00Z,4453,11015,937690,937690,937690,9,0,0,0,0,0,9,US-CT,2020-09-26 00:07:40,US
2020-08-16,DC,13220,229632,,79,,28,,9,,10493,A+,2020-08-15 00:00:00,60d4a83be47253bc0791d570334644ceb802fcb1,2020-08-15T00:00:00Z,597,,242852,242852,242852,11,0,0,3575,61,3636,11,US-DC,2020-09-26 00:07:40,US
2020-08-16,DE,16451,193934,,30,,8,,,,8671,A+,2020-08-15 18:00:00,60a2cda9d782dc1d963420a518c091d9f6859206,2020-08-15T18:00:00Z,593,,210385,210385,210385,10,0,0,1569,55,1624,10,US-DE,2020-09-26 00:07:40,US
2020-08-16,FL,573416,3659212,3791,5690,34341,,,,,,A,2020-08-15 23:59:00,2d6992b003852cdc46b349a4b735c19b63ee62f9,2020-08-15T23:59:00Z,9587,34341,4236419,4232628,4232628,12,107,267,26124,3779,29903,12,US-FL,2020-09-26 00:07:40,US
2020-08-16,GA,237030,1768243,,2603,22087,,4050,,,,A,2020-08-16 14:50:00,37963b3d2d196426f82ff98cec8dfc034ba1fdc7,2020-08-16T14:50:00Z,4702,22087,2005273,2005273,2005273,13,33,59,15345,1862,17207,13,US-GA,2020-09-26 00:07:40,US
2020-08-16,GU,516,27257,,12,,3,,,,345,A,2020-08-15 20:00:00,fafac0f79f01f79129f259d297c2ea1563e78c04,2020-08-15T20:00:00Z,5,,27773,27773,27773,66,0,0,663,14,677,66,US-GU,2020-09-26 00:07:40,US
2020-08-16,HI,4825,154474,,143,279,35,,25,,1808,C,2020-08-14 22:38:00,c8b0fa4a600eed413b4a84b433d4222d71b616bb,2020-08-14T22:38:00Z,40,279,159299,159299,159299,15,0,2,2751,282,3033,84,US-UM,2020-09-26 00:07:40,US
2020-08-16,HI,4825,154474,,143,279,35,,25,,1808,C,2020-08-14 22:38:00,c8b0fa4a600eed413b4a84b433d4222d71b616bb,2020-08-14T22:38:00Z,40,279,159299,159299,159299,15,0,2,2751,282,3033,15,US-HI,2020-09-26 00:07:40,US
2020-08-16,IA,52428,498765,,271,,80,,34,,40525,A+,2020-08-16 00:00:00,6a14408557385cb4ca887e57832328c632d83612,2020-08-16T00:00:00Z,975,,551193,551193,551193,19,2,0,4484,635,5119,19,US-IA,2020-09-26 00:07:40,US
2020-08-16,ID,27477,195745,,206,1103,38,312,,,10616,A,2020-08-15 19:00:00,123cbe3ca0a88d8127c12f715eb08698d09dd4d7,2020-08-15T19:00:00Z,269,1103,223222,221406,223222,16,4,12,1906,304,2182,16,US-ID,2020-09-26 00:07:40,US
2020-08-16,IL,207413,3160770,,1581,,345,,116,,,A,2020-08-16 00:00:00,ae52262f109ffb83e44dc7e32017358084431639,2020-08-16T00:00:00Z,7955,,3368183,3368183,3368183,17,18,0,35527,1562,37089,17,US-IL,2020-09-26 00:07:40,US
2020-08-16,IN,80415,826436,,944,9935,265,2035,92,,59801,A+,2020-08-15 23:59:00,ac9e7d2e5a1cbb4323ed2bf86893144048ca7673,2020-08-15T23:59:00Z,3133,9935,906851,906851,906851,18,5,63,8497,739,9236,18,US-IN,2020-09-26 00:07:40,US
2020-08-16,KS,33885,309158,,311,2020,98,554,33,198,1399,A+,2020-08-14 10:00:00,4f4c7c097a9d7a1082eb3d3da218ef519a3ab13f,2020-08-14T10:00:00Z,402,2020,343043,343043,343043,20,0,0,0,0,0,20,US-KS,2020-09-26 00:07:40,US
2020-08-16,KY,39315,673046,,618,4193,131,1304,,,9091,B,2020-08-16 00:00:00,e47a2935a7dbb19276fd3e3ab02c614bfcc5fc82,2020-08-16T00:00:00Z,813,4193,712361,709163,712361,21,3,0,0,385,0,21,US-KY,2020-09-26 00:07:40,US
2020-08-16,LA,137918,1520169,,1196,,,,189,,103512,A,2020-08-16 13:00:00,07adbbaad816540b6ac5b3031d10adfacb443a17,2020-08-16T13:00:00Z,4507,,1658087,1658087,1658087,22,77,0,19894,1181,21075,22,US-LA,2020-09-26 00:07:40,US
2020-08-16,MA,123200,1326768,,372,12173,65,,28,,100486,A+,2020-08-16 10:00:00,2872fa86b05a5ecbe6e31248cc4ebff690de0968,2020-08-16T10:00:00Z,8829,12173,1449968,1908475,1449968,25,11,3,15164,303,22176,25,US-MA,2020-09-26 00:07:40,US
2020-08-16,MD,100212,1042198,,475,13614,115,,,,6004,A,2020-08-16 10:00:00,677cb34430aff7af4795d80c417239650216b7af,2020-08-16T10:00:00Z,3639,13614,1142410,1142410,1142410,24,3,58,14239,519,14758,24,US-MD,2020-09-26 00:07:40,US
2020-08-16,ME,4168,206055,,9,400,2,,1,,3624,A+,2020-08-15 23:59:00,9d3a7b4b9c4249a705e8f0d27d2a16ed47d36f1c,2020-08-15T23:59:00Z,127,400,210223,210223,210223,23,0,1,2845,24,2869,23,US-ME,2020-09-26 00:07:40,US
2020-08-16,MI,102259,2218791,,713,,184,,87,,67778,A+,2020-08-16 00:00:00,cda0b3b27662083e5f15810d14c6172a2cc9f496,2020-08-16T00:00:00Z,6592,,2321050,2321050,2321050,26,6,0,28794,477,29271,71,US-UM,2020-09-26 00:07:40,US
2020-08-16,MI,102259,2218791,,713,,184,,87,,67778,A+,2020-08-16 00:00:00,cda0b3b27662083e5f15810d14c6172a2cc9f496,2020-08-16T00:00:00Z,6592,,2321050,2321050,2321050,26,6,0,28794,477,29271,26,US-MI,2020-09-26 00:07:40,US
2020-08-16,MN,65152,928902,,290,5851,152,1700,,,58196,A,2020-08-15 17:00:00,f9d8a410d5b1c8562ae1653f64515e11f9d21e38,2020-08-15T17:00:00Z,1752,5851,994054,1254208,994054,27,7,29,8842,739,17290,27,US-MN,2020-09-26 00:07:40,US
2020-08-16,MO,67475,778143,,889,,,,121,,,A,2020-08-16 00:00:00,1369af75896ae9f99a8991a4fe45770a4b95e697,2020-08-16T00:00:00Z,1367,,845618,845618,845618,29,21,0,9099,1078,10177,29,US-MO,2020-09-26 00:07:40,US
2020-08-16,MP,50,12252,,,4,,,,,29,D,2020-08-14 04:04:00,e29785632491865005d223c8b32dbaa71785877d,2020-08-14T04:04:00Z,2,4,12302,12302,12302,69,0,0,0,0,0,69,US-MP,2020-09-26 00:07:40,US
2020-08-16,MS,72136,448010,,1126,4916,321,,176,,49836,A+,2020-08-16 00:00:00,31f19e509d06e97bea9e6c6371249e6c0d001fff,2020-08-16T00:00:00Z,2084,4916,520146,520146,520146,28,4,0,0,381,381,28,US-MS,2020-09-26 00:07:40,US
2020-08-16,MT,5750,196174,,90,326,,,,,4145,C,2020-08-16 00:00:00,7bfe200d3306f2db36fca4800c4a29ccda67924b,2020-08-16T00:00:00Z,82,326,201924,201924,201924,30,0,2,897,91,988,30,US-MT,2020-09-26 00:07:40,US
2020-08-16,NC,144952,1779694,,934,,289,,,,116969,A+,2020-08-16 12:20:00,a393e42a5608602862925a528a8a6f9f2339e611,2020-08-16T12:20:00Z,2347,,1924646,1924646,1924646,37,4,0,19999,1246,21245,37,US-NC,2020-09-26 00:07:40,US
2020-08-16,ND,8582,171213,,54,459,,,,,7249,C,2020-08-16 00:00:00,c14f1705a56071aad1773186836415b36a06b369,2020-08-16T00:00:00Z,105,459,179795,385231,179795,38,0,2,1512,143,5415,38,US-ND,2020-09-26 00:07:40,US
2020-08-16,NE,30241,290635,,144,1883,,,,,22251,A,2020-08-15 20:20:00,49885f3b66a9bcdd4648e4b89bb6615875a629b6,2020-08-15T20:20:00Z,361,1883,320876,320876,320876,31,0,3,2940,253,3193,31,US-NE,2020-09-26 00:07:40,US
2020-08-16,NH,6988,177941,,13,708,,218,,,6287,B,2020-08-16 09:00:00,bed74359299c028c8558bc274a5341ffecde38f6,2020-08-16T09:00:00Z,423,708,184929,281010,184929,33,0,2,1544,8,2098,33,US-NH,2020-09-26 00:07:40,US
2020-08-16,NJ,187455,2302731,,450,22206,83,,42,,33320,A+,2020-08-16 00:00:00,8b0b4fdbea98f78509ae9cbdeb9a1717818e5257,2020-08-16T00:00:00Z,15862,22206,2490186,2490186,2490186,34,2,9,28790,13,28803,34,US-NJ,2020-09-26 00:07:40,US
2020-08-16,NM,23302,641989,,113,2957,,,,,10391,B,2020-08-15 17:50:00,05a18102e926976f001dc432c9080770492f4a6c,2020-08-15T17:50:00Z,711,2957,665291,665291,665291,35,8,11,6107,142,6249,35,US-NM,2020-09-26 00:07:40,US
2020-08-16,NV,61305,486158,,941,,258,,166,,1423,A+,2020-08-16 02:59:00,2189af9f07f75f86a33be710e30fc6c8cec452ba,2020-08-16T02:59:00Z,1072,,547463,547463,547463,32,3,0,3916,697,4613,32,US-NV,2020-09-26 00:07:40,US
2020-08-16,NY,425508,6642688,,527,89995,128,,59,,74154,A,2020-08-15 23:59:00,de87641fe8ec35e31a507f8dceb5b5a89d1fcef4,2020-08-15T23:59:00Z,25250,89995,7068196,7068196,7068196,36,6,0,77085,607,77692,36,US-NY,2020-09-26 00:07:40,US
2020-08-16,OH,108287,1721358,,910,12236,334,2771,161,,86926,A+,2020-08-16 14:00:00,1d5774607226b7c4a4c6452a4f02762a6676c6c4,2020-08-16T14:00:00Z,3826,12236,1829645,1829645,1829645,39,2,26,26682,613,27295,39,US-OH,2020-09-26 00:07:40,US
2020-08-16,OK,48342,706619,,506,4013,236,,,,40224,A+,2020-08-16 00:00:00,5651206ab89db8f53acb0d238341d0cfb8e31f4a,2020-08-16T00:00:00Z,661,4013,754961,754961,754961,40,4,15,0,544,544,40,US-OK,2020-09-26 00:07:40,US
2020-08-16,OR,23262,465535,,224,1863,57,,16,,4355,A+,2020-08-16 00:00:00,7bb3932968ed958f61db723090dd1011e8399cec,2020-08-16T00:00:00Z,388,1863,488797,488797,488797,41,2,0,3674,244,3918,41,US-OR,2020-09-26 00:07:40,US
2020-08-16,PA,124460,1332403,,559,,,,99,,98323,A+,2020-08-16 00:00:00,4a0f1d1a8202bebd3f6f75809f06c60cb8e8d3c7,2020-08-16T00:00:00Z,7468,,1456863,1456863,1456863,42,3,0,12519,660,13179,95,US-UM,2020-09-26 00:07:40,US
2020-08-16,PA,124460,1332403,,559,,,,99,,98323,A+,2020-08-16 00:00:00,4a0f1d1a8202bebd3f6f75809f06c60cb8e8d3c7,2020-08-16T00:00:00Z,7468,,1456863,1456863,1456863,42,3,0,12519,660,13179,42,US-PA,2020-09-26 00:07:40,US
2020-08-16,PR,26006,305972,,393,,64,,48,,,B,2020-08-16 00:00:00,44f9b1ed0c0e066f8b5c988e6fc1728388bc6dee,2020-08-16T00:00:00Z,335,,331978,331978,331978,72,6,0,0,311,311,72,US-PR,2020-09-26 00:07:40,US
2020-08-16,RI,20514,212564,,80,2380,11,,3,,1982,A+,2020-08-16 12:00:00,07ca579c31a80cfcc4ce75746c3372124195e040,2020-08-16T12:00:00Z,1022,2380,233078,428977,233078,44,0,5,1237,75,3662,44,US-RI,2020-09-26 00:07:40,US
2020-08-16,SC,106497,761104,,1161,6852,290,,188,,42730,A+,2020-08-15 23:59:00,48edfea5a5c22e9c4d66d55f5abbc72e805814bb,2020-08-15T23:59:00Z,2269,6852,867601,867601,867601,45,9,0,6586,615,7201,45,US-SC,2020-09-26 00:07:40,US
2020-08-16,SD,10274,118500,,66,916,,,,,8939,A,2020-08-15 14:00:00,9a75dc3134a4feb4670daf75b9ed94add992f414,2020-08-15T14:00:00Z,153,916,128774,128774,128774,46,1,3,1169,156,1325,46,US-SD,2020-09-26 00:07:40,US
2020-08-16,TN,133708,1723632,,1148,5847,328,,158,,92655,A+,2020-08-16 15:00:00,40f890305dc5a041e92b773f9e200d867ec0df3f,2020-08-16T15:00:00Z,1366,5847,1857340,1857340,1857340,47,21,34,25621,1961,27582,47,US-TN,2020-09-26 00:07:40,US
2020-08-16,TX,535582,3903459,,6267,,2269,,,,399572,A,2020-08-16 16:50:00,7f9cf02f4f0c5783067506d0acefc7f0de33a971,2020-08-16T16:50:00Z,9983,,4439041,4439041,4439041,48,143,0,110621,6744,117365,48,US-TX,2020-09-26 00:07:40,US
2020-08-16,UT,46652,551875,,204,2771,64,707,,287,37701,A+,2020-08-16 13:17:00,da6cfe38efd6b6dedae06aed948829a2188f211f,2020-08-16T13:17:00Z,363,2771,598527,598527,598527,49,0,11,3295,331,3626,49,US-UT,2020-09-26 00:07:40,US
2020-08-16,VA,106687,1247161,341,1184,14967,283,,165,,13783,A+,2020-08-15 17:00:00,6d81e0bbf69c44c229d628944dfd69814144bd55,2020-08-15T17:00:00Z,2381,14967,1354189,1349460,1353848,51,0,2,15671,937,16522,51,US-VA,2020-09-26 00:07:40,US
2020-08-16,VI,741,11430,18,,,,,,,523,C,2020-08-16 07:10:00,e951205eea176cb7a393e9f3935af09e8fba8bc6,2020-08-16T07:10:00Z,9,,12189,12171,12171,78,0,0,47,7,54,78,US-VI,2020-09-26 00:07:40,US
2020-08-16,VT,1515,109820,,17,,,,,,1337,B,2020-08-16 00:00:00,566e679d887835569a4c4012c4e91ce0158bc7b8,2020-08-16T00:00:00Z,58,,111335,111335,111335,50,0,0,1032,6,1038,50,US-VT,2020-09-26 00:07:40,US
2020-08-16,WA,68729,1229199,,395,6230,,,55,,,B,2020-08-15 02:59:00,38a1b8bc903021c2967c993326b6f8da57e3a3b8,2020-08-15T02:59:00Z,1766,6230,1297928,1297928,1297928,53,11,24,4801,150,4951,53,US-WA,2020-09-26 00:07:40,US
2020-08-16,WI,70246,1060533,152,347,5304,105,957,,,55982,A+,2020-08-16 00:00:00,be49429eaf23546592d4701e674f4749419321d5,2020-08-16T00:00:00Z,1046,5304,1130931,1130779,1130779,55,1,29,5414,699,6113,79,US-UM,2020-09-26 00:07:40,US
2020-08-16,WI,70246,1060533,152,347,5304,105,957,,,55982,A+,2020-08-16 00:00:00,be49429eaf23546592d4701e674f4749419321d5,2020-08-16T00:00:00Z,1046,5304,1130931,1130779,1130779,55,1,29,5414,699,6113,55,US-WI,2020-09-26 00:07:40,US
2020-08-16,WV,8564,346775,,130,,52,,20,,6429,B,2020-08-16 10:00:00,d71a49066ebea764b673bd7b79562d3bc9768578,2020-08-16T10:00:00Z,160,,355339,355339,355339,54,0,0,4988,107,5095,54,US-WV,2020-09-26 00:07:40,US
2020-08-16,WY,3286,56809,,13,191,,,,,2668,B,2020-08-16 11:47:00,895e8c19129df48e113ce4d63742f885e54a2d2d,2020-08-16T11:47:00Z,30,191,60095,60095,60095,56,0,0,0,59,59,56,US-WY,2020-09-26 00:07:40,US
2020-08-15,AK,4954,291723,,36,,,,4,,1384,A,2020-08-15 00:00:00,75625a6848e00bb0b5c31019ec1a68cdf14d6eed,2020-08-15T00:00:00Z,28,,296677,296677,296677,2,1,0,663,85,748,2,US-AK,2020-09-26 00:07:40,US
2020-08-15,AL,107580,729437,,1259,12607,,1313,,719,41523,B,2020-08-15 11:00:00,97b64a5b235fc93fea605d61901e7268cc137ca2,2020-08-15T11:00:00Z,1896,12607,837017,832794,837017,1,3,151,10762,1271,11923,1,US-AL,2020-09-26 00:07:40,US
2020-08-15,AR,51992,536268,,464,3562,,,108,460,44905,A,2020-08-15 16:31:00,7073efb6076ddc4526493942dff0937f8e77e138,2020-08-15T16:31:00Z,600,3562,588260,588660,588260,5,13,-4,0,-400,0,5,US-AR,2020-09-26 00:07:40,US
2020-08-15,AS,0,1514,,,,,,,,,C,2020-08-15 00:00:00,250992829fdc1c50f85105908daf8b8da0f9f9b6,2020-08-15T00:00:00Z,0,,1514,1514,1514,60,0,0,118,0,118,60,US-AS,2020-09-26 00:07:40,US
2020-08-15,AZ,192654,884537,,1282,20795,442,,284,,27339,A+,2020-08-15 00:00:00,9b5cd28903e3877ce86cc1283b2a8d07c2413004,2020-08-15T00:00:00Z,4492,20795,1077191,1075748,1077191,4,69,280,8683,933,9602,4,US-AZ,2020-09-26 00:07:40,US
2020-08-15,CA,613689,9067422,,6327,,1812,,,,,B,2020-08-15 00:00:00,8b7c090cadb57ecda1d063479100c5a88eee2e75,2020-08-15T00:00:00Z,11147,,9681111,9681111,9681111,6,151,0,111899,12614,124513,6,US-CA,2020-09-26 00:07:40,US
2020-08-15,CO,52538,567787,,236,6718,,,,,5660,A,2020-08-14 01:59:00,61412eaaa7a7e03e2fc7430ac3e1584274a59c68,2020-08-14T01:59:00Z,1768,6718,620325,848795,620325,8,5,18,6640,319,11505,8,US-CO,2020-09-26 00:07:40,US
2020-08-15,CT,50897,886793,,56,11015,,,,,8809,B,2020-08-14 16:00:00,61a5657784db87a3e598c1d8515c26a62f192b0a,2020-08-14T16:00:00Z,4453,11015,937690,937690,937690,9,0,0,0,0,0,9,US-CT,2020-09-26 00:07:40,US
2020-08-15,DC,13159,226057,,81,,28,,14,,10452,A+,2020-08-14 00:00:00,5386968db49dd6a4dc2fd12432367d6c8085ef0b,2020-08-14T00:00:00Z,597,,239216,239216,239216,11,3,0,2870,41,2911,11,US-DC,2020-09-26 00:07:40,US
2020-08-15,DE,16396,192365,,32,,10,,,,8649,A+,2020-08-14 18:00:00,e4e8d055003cf935094e645857bdb5b1c4e95930,2020-08-14T18:00:00Z,593,,208761,208761,208761,10,0,0,1230,56,1286,10,US-DE,2020-09-26 00:07:40,US
2020-08-15,FL,569637,3633088,3790,5721,34074,,,,,,A,2020-08-14 23:59:00,55732bb1f70fe14ca41bafccc8bc3510b3b4efe8,2020-08-14T23:59:00Z,9480,34074,4206515,4202725,4202725,12,204,506,35808,6352,42160,12,US-FL,2020-09-26 00:07:40,US
2020-08-15,GA,235168,1752898,,2586,22028,,4042,,,,A,2020-08-15 14:50:00,a4fc2865c036ba0fc361d39f0b3b9bf829ce4434,2020-08-15T14:50:00Z,4669,22028,1988066,1988066,1988066,13,96,210,14740,3273,18013,13,US-GA,2020-09-26 00:07:40,US
2020-08-15,GU,502,26594,,8,,2,,,,345,A,2020-08-14 05:05:00,1dd3d41f4b11dccf09dc72d8b8a1161052ef7d68,2020-08-14T05:05:00Z,5,,27096,27096,27096,66,0,0,0,0,0,66,US-GU,2020-09-26 00:07:40,US
2020-08-15,HI,4543,151723,,173,277,41,,22,,1756,C,2020-08-14 22:38:00,849a41c27b8a227622ba8a35dfc0aafecc7d502d,2020-08-14T22:38:00Z,40,277,156266,156266,156266,15,0,10,2418,231,2649,84,US-UM,2020-09-26 00:07:40,US
2020-08-15,HI,4543,151723,,173,277,41,,22,,1756,C,2020-08-14 22:38:00,849a41c27b8a227622ba8a35dfc0aafecc7d502d,2020-08-14T22:38:00Z,40,277,156266,156266,156266,15,0,10,2418,231,2649,15,US-HI,2020-09-26 00:07:40,US
2020-08-15,IA,51793,494281,,261,,82,,35,,40381,A+,2020-08-15 00:00:00,86b88a5c1de2d6dd46cbbfd56e88fbf056fea37a,2020-08-15T00:00:00Z,973,,546074,546074,546074,19,7,0,4976,861,5837,19,US-IA,2020-09-26 00:07:40,US
2020-08-15,ID,27173,193839,,206,1091,38,309,,,10369,A,2020-08-14 19:00:00,71e71bd35cf46e71b4856a1c003e05a16569483f,2020-08-14T19:00:00Z,265,1091,221012,219224,221012,16,14,23,2249,542,2751,16,US-ID,2020-09-26 00:07:40,US
2020-08-15,IL,205851,3125243,,1538,,330,,127,,,A,2020-08-15 00:00:00,39c3b6114f6f1b3f847515728e0d59e794226efe,2020-08-15T00:00:00Z,7937,,3331094,3331094,3331094,17,5,0,42586,1828,44414,17,US-IL,2020-09-26 00:07:40,US
2020-08-15,IN,79676,817939,,922,9872,267,2032,88,,59488,A+,2020-08-14 23:59:00,afaa7cad17051ad94e115a28c92756ba08c1870d,2020-08-14T23:59:00Z,3128,9872,897615,897615,897615,18,15,71,10082,1044,11126,18,US-IN,2020-09-26 00:07:40,US
